CMP,Roundist,Sales,Market Size,Pct,Acc_sales,Acc_Pct,Acc_MSize,MShare,Acc_MShare
Centro 11,19,45549.009999999995,4465978.334653889,0.00028377366339536606,19951717.139999986,0.12430065689344097,1385162079.9570687,0.010199111277939063,0.014403886323987706
Centro 11,20,62350.56,8134435.793700636,0.0003884485486282265,20014067.699999984,0.1246891054420692,1393296515.7507694,0.007665013478658804,0.01436454299120638
Centro 12,0,426023.05,3779650.638391279,0.0026541547574660176,21472293.94999999,0.13377396162273678,2071342171.582886,0.11271492811338955,0.01036636739433119
Centro 12,1,663655.56,7104950.577899933,0.0041346226733336945,22135949.50999999,0.13790858429607045,2078447122.160786,0.0934074843622856,0.01065023462660292
Centro 12,2,1604439.8199999998,23430462.24440606,0.009995777414674912,23740389.32999999,0.14790436171074536,2101877584.405192,0.0684766609921686,0.01129484871342698
Centro 12,3,934949.29,9088128.645412026,0.00582480245151753,24675338.61999999,0.1537291641622629,2110965713.0506039,0.10287588638745689,0.01168912335593604
Centro 12,4,144660.48,2526772.1249170923,0.0009012453697266327,24819999.09999999,0.15463040953198953,2113492485.175521,0.057251098574924546,0.011743594677574045
Centro 12,5,86430.69,964121.7547020232,0.0005384695195590252,24906429.78999999,0.15516887905154855,2114456606.930223,0.08964706955161773,0.011779116066212042
Centro 12,6,126287.73000000001,2496472.2287826356,0.0007867817935885956,25032717.519999992,0.15595566084513715,2116953079.1590056,0.0505864750042031,0.011824880658169641
Centro 12,7,136069.93,2567497.6856157556,0.0008477256149815555,25168787.44999999,0.1568033864601187,2119520576.8446214,0.05299709937902699,0.011874754944568333
Centro 12,8,1849.2,185847.398977132,1.152065123590416e-05,25170636.64999999,0.1568149071113546,2119706424.2435985,0.009950098899299306,0.011874586198408086
Centro 12,9,93484.01,1730756.9973125167,0.0005824122189832234,25264120.659999993,0.15739731933033785,2121437181.240911,0.054013365333874144,0.011908964773221344
Centro 12,10,118091.40000000001,2032941.2543684444,0.0007357180582736603,25382212.05999999,0.15813303738861148,2123470122.4952796,0.05808893874638124,0.011953175978842347
Centro 12,11,168789.26,3200302.91675683,0.0010515694337153087,25551001.319999993,0.15918460682232682,2126670425.4120364,0.05274165114690148,0.012014556188248848
Centro 12,13,121912.06,2462595.1033134423,0.0007595210494866008,25672913.37999999,0.15994412787181342,2129133020.5153499,0.04950552359824248,0.012057918942887817
Centro 12,15,19611.47,538115.3567382025,0.00012218089232824864,25692524.84999999,0.16006630876414166,2129671135.872088,0.036444732071716626,0.012064080888939245
Centro 12,16,135460.9,10106772.381759113,0.0008439313135419045,25827985.74999999,0.16091024007768354,2139777908.2538471,0.013402983156569579,0.012070404900608008
Centro 12,17,3923.84,657730.1609136444,2.4445810158711975e-05,25831909.58999999,0.16093468588784227,2140435638.4147608,0.005965729159431347,0.012068529007081705
Centro 12,18,111611.47,3782951.252059243,0.0006953476204826845,25943521.059999987,0.16163003350832492,2144218589.66682,0.02950380868356273,0.01209928930987919
Centro 12,19,49695.9,5400194.283022964,0.00030960909136619594,25993216.959999986,0.16193964259969112,2149618783.949843,0.009202613349714676,0.012092012385674467
Centro 12,20,288.85,315782.91548236413,1.7995566242109653e-06,25993505.809999987,0.16194144215631534,2149934566.8653255,0.0009147106630476712,0.012090370660861258
Centro 13,0,358224.7,7239329.671100151,0.002231766078729395,26918543.50999997,0.16770449467727724,2534588082.9890594,0.049483131211727385,0.010620480578546209
Centro 13,1,617696.65,6498701.98485334,0.003848295302961475,27536240.15999997,0.1715527899802387,2541086784.9739127,0.09504923466865821,0.010836402881959289
Centro 13,2,2934917.5300000003,32542668.603722528,0.01828475084862172,30471157.68999997,0.18983754082886045,2573629453.5776353,0.09018675037806449,0.011839761022178864
Centro 13,3,638370.91,9256492.754306428,0.003977097454713803,31109528.59999997,0.19381463828357423,2582885946.3319416,0.06896466371704431,0.012044484056363327
Centro 13,4,19677.54,264372.7678005545,0.00012259251326008735,31129206.13999997,0.1939372307968343,2583150319.099742,0.07443103979168132,0.012050869014409066
Centro 13,5,522182.82,7311223.949493532,0.003253237156933225,31651388.95999997,0.19719046795376755,2590461543.0492353,0.07142207975125328,0.012218436148927763
Centro 13,6,855044.6699999999,11311866.417093558,0.0053269908253237965,32506433.629999973,0.20251745877909136,2601773409.466329,0.07558829272487934,0.012493952590847499
Centro 13,7,23597.55,480030.8335338172,0.00014701446223870334,32530031.179999974,0.20266447324133008,2602253440.299863,0.04915840473471919,0.012500715985700253
Centro 13,10,33992.25,931566.3603788083,0.00021177420342508285,32564023.429999974,0.20287624744475516,2603185006.6602416,0.036489348956501105,0.012509300471032605
Centro 13,11,15257.59,325620.2799074518,9.50559015198026e-05,32579281.019999973,0.20297130334627494,2603510626.940149,0.04685700167181396,0.012513596327543982
Centro 13,12,68100.23999999999,2287739.0521873673,0.00042426947551447644,32647381.25999997,0.2033955728217894,2605798365.9923363,0.029767485909237577,0.012528744236727328
Centro 13,13,88936.29999999999,1402101.7933749976,0.0005540796530995798,32736317.559999973,0.203949652474889,2607200467.7857113,0.06343070126593414,0.012556118320967794
Centro 13,14,153173.16,5006936.306240473,0.000954279988676912,32889490.719999973,0.20490393246356592,2612207404.091952,0.030592192636660916,0.01259068888193161
Centro 13,15,10872.64,1817493.3035426682,6.77373423391418e-05,32900363.359999973,0.20497166980590506,2614024897.3954945,0.005982217364326453,0.01258609410827744
Centro 13,16,56369.770000000004,2166201.654776275,0.0003511877895404138,32956733.129999973,0.20532285759544547,2616191099.0502706,0.026022401873671296,0.012597219347609554
Centro 13,17,15615.49,678348.3067316988,9.728564469378599e-05,32972348.61999997,0.20542014324013924,2616869447.3570023,0.02301987024222979,0.01259992112075042
Centro 13,18,35744.549999999996,789318.3350377345,0.00022269116057448517,33008093.169999972,0.20564283440071374,2617658765.69204,0.04528534105101103,0.012609776951303086
Centro 13,19,42041.21000000001,3671869.0303062946,0.0002619198128625386,33050134.379999973,0.2059047542135763,2621330634.7223463,0.011449539635811322,0.012608151731115244
Centro 13,20,48282.34,13685183.737044971,0.00030080250918956564,33098416.719999973,0.20620555672276583,2635015818.459391,0.003528073932197388,0.01256099355765976
Centro 14,0,597299.39,5959337.766603651,0.003721218881466743,34355472.70999996,0.21403710747162705,2986971579.6741753,0.10022915521709272,0.011501774219675544
Centro 14,1,243799.84,5961663.75506456,0.0015188908327975537,34599272.54999997,0.21555599830442462,2992933243.4292397,0.04089459755137764,0.011560322177569471
Centro 14,2,700003.75,9645525.39255258,0.004361074555253648,35299276.29999997,0.21991707285967826,3002578768.821792,0.07257290002475975,0.011756319822993804
Centro 14,3,2811034.21,24969546.963648748,0.01751294870517271,38110310.50999997,0.237430021564851,3027548315.785441,0.11257850268939078,0.012587845522165667
Centro 14,4,731231.21,11584863.950278983,0.0045556239147837956,38841541.71999997,0.24198564547963478,3039133179.7357197,0.06311953365515274,0.012780467134177251
Centro 14,5,1353923.0899999999,16640836.682242557,0.008435039865956997,40195464.80999997,0.2504206853455918,3055774016.417962,0.08136147934465168,0.013153938934632962
Centro 14,6,1186919.41,21293219.465954337,0.007394594726224927,41382384.21999997,0.2578152800718167,3077067235.8839164,0.05574166048012428,0.013448644780136724
Centro 14,7,779601.76,13810142.09235837,0.004856975978724345,42161985.97999997,0.26267225605054106,3090877377.976275,0.056451393098365055,0.013640782478276495
Centro 14,8,180935.75,3852831.2619291935,0.0011272429547137931,42342921.72999997,0.26379949900525484,3094730209.238204,0.04696176336292539,0.013682265938271583
Centro 14,9,355024.04,5162418.756786454,0.0022118257328583644,42697945.769999966,0.2660113247381132,3099892627.9949903,0.06877087209039166,0.01377400797188804
Centro 14,10,92479.83,2860762.2835385143,0.0005761561041454179,42790425.599999964,0.2665874808422586,3102753390.2785287,0.03232698869533839,0.0137911139615768
Centro 14,11,18149.19,300856.9687116825,0.00011307078098862178,42808574.78999996,0.2667005516232472,3103054247.2472405,0.060324977937914234,0.013795625657519845
Centro 14,12,300699.37,5563202.281860499,0.001873379065880436,43109274.15999996,0.2685739306891276,3108617449.529101,0.05405148954954722,0.013867667816935863
Centro 14,13,17519.54,270655.68338140607,0.00010914801544098658,43126793.69999996,0.2686830787045686,3108888105.2124825,0.0647299911870374,0.0138720958234849
Centro 14,14,244236.78,7219831.909820523,0.0015216130009518994,43371030.47999996,0.2702046917055205,3116107937.122303,0.03382859643418921,0.013918333817426333
Centro 14,15,57038.380000000005,1729746.8776885602,0.0003553532787372762,43428068.85999996,0.2705600449842578,3117837683.9999914,0.03297498653457302,0.013928906268232814
Centro 14,16,76594.48999999999,4895808.818682818,0.00047718927421693094,43504663.349999964,0.27103723425847476,3122733492.818674,0.015644910337942318,0.013931596612406182
Centro 14,17,35827.3,1273000.4451701883,0.00022320669912616762,43540490.64999996,0.2712604409576009,3124006493.2638445,0.028143980731452318,0.013937388012439914
Centro 14,18,9968.84,732464.3882468387,6.210660224233767e-05,43550459.489999965,0.27132254755984325,3124738957.6520915,0.013609999557603782,0.013937311269906365
Centro 14,19,139761.03,4692402.985848229,0.0008707214379194995,43690220.519999966,0.27219326899776275,3129431360.63794,0.02978453266300952,0.01396107327022301
Centro 14,20,13316.5,1238363.7434604673,8.296276886378852e-05,43703537.019999966,0.2722762317666266,3130669724.3814006,0.010753302549692345,0.01395980440850735
Centro 16,0,351663.12,6762327.621876186,0.002190886955467182,44371514.73999998,0.276437781812849,3308288160.726632,0.05200326568951893,0.013412227890769414
Centro 16,2,65058.42,1361622.3809343565,0.0004053187144597512,44436573.15999998,0.2768431005273088,3309649783.1075664,0.04778007537989819,0.01342636716029714
Centro 16,3,776126.96,7822405.297481107,0.0048353277206048765,45212700.11999998,0.28167842824791367,3317472188.4050474,0.09921845397731062,0.013628659880864608
Centro 16,4,915021.86,13653694.948799241,0.005700653105282459,46127721.97999998,0.2873790813531961,3331125883.3538465,0.06701642767260378,0.013847486884391663
Centro 16,5,885475.72,13731777.21306272,0.005516578492310797,47013197.69999998,0.2928956598455069,3344857660.5669093,0.06448369400849786,0.014055365719817166
Centro 16,6,45623.39,712952.1630752857,0.0002842370562349327,47058821.08999998,0.29317989690174184,3345570612.7299848,0.06399221765904411,0.014066007428131968
Centro 16,7,79097.94,1850572.902229392,0.0004927859507995204,47137919.02999998,0.29367268285254133,3347421185.632214,0.042742406907996126,0.014081860756669982
Centro 16,8,66057.33,2838051.90442647,0.00041154199681215064,47203976.35999998,0.2940842248493535,3350259237.5366406,0.023275589109900106,0.014089648893769739
Centro 16,9,50892.619999999995,971047.1979509743,0.00031706474448485873,47254868.979999974,0.2944012895938383,3351230284.7345915,0.05241003743936392,0.014100752549072417
Centro 16,10,11238.669999999998,137953.83950334656,7.001773600768926e-05,47266107.649999976,0.29447130732984605,3351368238.574095,0.08146688805806934,0.014103525570830815
Centro 16,11,34326.24,604053.9632748147,0.00021385498555047739,47300433.88999998,0.29468516231539654,3351972292.5373697,0.05682644612395873,0.01411122460508007
Centro 16,12,12722.460000000001,378565.05687979533,7.926185622038787e-05,47313156.34999998,0.2947644241716169,3352350857.5942497,0.0336070637497843,0.014113426177578966
Centro 16,13,15532.539999999999,584636.8604939382,9.676886012747717e-05,47328688.88999998,0.2948611930317444,3352935494.454744,0.026567842449887826,0.014115597800278169
Centro 16,14,3740.5699999999997,222686.64665157403,2.330402465578954e-05,47332429.45999998,0.2948844970564002,3353158181.1013956,0.016797459821884474,0.014115775905463823
Centro 16,15,34560.22,1931127.189940222,0.0002153126980619293,47366989.67999998,0.2950998097544621,3355089308.291336,0.017896397596198627,0.014117951961202134
Centro 16,16,6844.27,303334.79075041413,4.264030263593001e-05,47373833.94999998,0.29514245005709805,3355392643.0820866,0.022563419062706563,0.014118715449791557
Centro 16,17,9517.0,407590.13168910705,5.929160599832354e-05,47383350.94999998,0.2952017416630964,3355800233.2137756,0.023349436750493203,0.014119836598444358
Centro 16,18,1386.05,114712.75872885276,8.635192864765824e-06,47384736.99999998,0.29521037685596113,3355914945.9725046,0.012082788482806998,0.01411976696753512
Centro 16,19,2196.46,162207.13066034904,1.3684106431761872e-05,47386933.45999998,0.2952240609623929,3356077153.103165,0.013541081647016132,0.014119738998307622
Centro 16,20,987.06,76490.62085986363,6.149455985783885e-06,47387920.51999998,0.2952302104183787,3356153643.7240252,0.012904327209062214,0.01411971129766807
Centro 17,0,1083188.04,6534215.633142206,0.0067483407050306105,49496249.95999999,0.3083652570161665,3549171844.2206616,0.16577170096835497,0.013945858958787197
Centro 17,1,1126624.46,11660584.536849458,0.007018952778227804,50622874.419999994,0.31538420979439435,3560832428.757511,0.09661818036991819,0.014216584305165952
Centro 17,2,661404.49,7607285.339914867,0.004120598342608188,51284278.91,0.31950480813700255,3568439714.097426,0.0869435627095068,0.014371625421440376
Centro 17,3,5242.66,42738.43876254313,3.266215520680581e-05,51289521.56999999,0.3195374702922093,3568482452.5361886,0.1226684958972993,0.014372922454346819
Centro 17,4,463861.58,11302713.500892123,0.0028898915665776857,51753383.14999999,0.322427361858787,3579785166.037081,0.041039842331966336,0.014457119840879275
Centro 17,5,3649.37,209593.44358305627,2.2735841986140798e-05,51757032.51999999,0.32245009770077315,3579994759.480664,0.01741166105968316,0.014457292816682274
Centro 17,6,503618.92000000004,13419237.362400118,0.0031375827023159848,52260651.43999999,0.3255876804030891,3593413996.843064,0.03752962306271662,0.01454345407623857
Centro 17,7,42074.51,1093585.688729225,0.000262127274297838,52302725.94999999,0.32584980767738697,3594507582.531793,0.0384739032648568,0.01455073462751205
Centro 17,8,98378.39,1979015.8765389733,0.0006129045643195768,52401104.33999999,0.32646271224170653,3596486598.408332,0.04971076339824533,0.01457008191360722
Centro 17,10,90970.95,2895767.4042527196,0.0005667556713978345,52492075.28999999,0.3270294679131044,3599382365.8125844,0.03141514400169026,0.014583634066937915
Centro 17,11,34152.23,567664.8496188029,0.00021277089052475836,52526227.51999999,0.3272422388036291,3599950030.6622033,0.06016266468310278,0.014590821281577038
Centro 17,12,23755.83,708820.0756831204,0.00014800055821405426,52549983.34999999,0.32739023936184314,3600658850.7378864,0.03351461226194177,0.014594546589502882
Centro 17,13,245703.59,5072481.945079119,0.0015307513345228147,52795686.93999999,0.328920990696366,3605731332.6829658,0.048438534165382345,0.014642157739665974
Centro 17,14,19733.78,656629.6166238787,0.00012294289257303742,52815420.71999999,0.329043933588939,3606387962.2995896,0.030053137263992197,0.014644963678927817
Centro 17,16,4444.5,217123.13142315944,2.7689560035678153e-05,52819865.21999999,0.3290716231489747,3606605085.4310126,0.02046995163927489,0.014645314352094548
Centro 17,17,61342.91,2978101.2600397356,0.00038217081543665243,52881208.12999999,0.3294537939644114,3609583186.6910524,0.020597993366814376,0.014650225634078492
Centro 17,18,54716.770000000004,1132913.6521746425,0.00034088947865303033,52935924.89999999,0.3297946834430644,3610716100.343227,0.04829738779735812,0.014660782910893497
Centro 17,19,2147.34,395596.03530458803,1.337808523951246e-05,52938072.239999995,0.32980806152830394,3611111696.3785315,0.005428113045538138,0.014659771475108316
Centro 17,20,21588.35,3725301.512565163,0.000134496999301661,52959660.589999996,0.3299425585276056,3614836997.8910966,0.00579506113187996,0.014650635871243094
Centro 19,0,234748.51,1984977.152900325,0.0014625003849546615,53560663.70000002,0.3336868518555334,3959009317.6860156,0.11826257529312119,0.013528804658460734
Centro 19,1,541133.26,8903396.303420022,0.0033712997840189525,54101796.960000016,0.3370581516395523,3967912713.9894357,0.06077829645661587,0.013634825375380992
Centro 19,2,483766.47,4325749.079139137,0.003013900486964359,54585563.430000015,0.34007205212651664,3972238463.068575,0.11183414968125564,0.013741763979555342
Centro 19,3,389651.67,3768946.9133176915,0.00242755840015013,54975215.10000002,0.3424996105266668,3976007409.9818926,0.10338475944650577,0.013826738592584861
Centro 19,4,37314.2,557977.8462216023,0.00023247019486630704,55012529.30000002,0.3427320807215331,3976565387.828114,0.06687398120315438,0.013834181997456424
Centro 19,5,14493.51,167071.9915381705,9.029562724101736e-05,55027022.81000002,0.3428223763487741,3976732459.819652,0.08675008818990888,0.01383724536814718
Centro 19,6,8676.19,254357.3816125106,5.4053298208111246e-05,55035699.000000015,0.34287642964698223,3976986817.2012644,0.034110234761015726,0.01383854197402908
Centro 19,7,25241.350000000002,510515.65207372245,0.00015725545645327142,55060940.35000002,0.3430336851034355,3977497332.8533382,0.04944285233463313,0.013843111821900567
Centro 19,8,94966.44,1622112.740576131,0.0005916478662964625,55155906.790000014,0.34362533296973197,3979119445.5939145,0.058544907283244976,0.01386133478628651
Centro 19,9,11030.57,406113.22779825144,6.872125778889647e-05,55166937.360000014,0.34369405422752086,3979525558.821713,0.027161316709141414,0.013862692058279993
Centro 19,10,2421.2,108957.62547333215,1.5084253067473042e-05,55169358.56000002,0.3437091384805883,3979634516.4471865,0.022221482796471174,0.013862920911956607
Centro 19,11,11974.61,297420.4003930422,7.460269602853684e-05,55181333.17000002,0.34378374117661686,3979931936.8475795,0.040261562368201734,0.013864893683008054
Centro 19,12,6023.01,122279.87449532024,3.752379277545053e-05,55187356.180000015,0.3438212649693923,3980054216.722075,0.049255938680494035,0.013865981008030505
Centro 19,13,14554.4,315389.37541555666,9.067497639403174e-05,55201910.58000001,0.34391193994578634,3980369606.0974903,0.04614740106835603,0.01386853886519401
Centro 19,14,25404.16,602636.0868006508,0.0001582697746599108,55227314.74000001,0.3440702097204462,3980972242.184291,0.04215505934081836,0.01387282085385698
Centro 19,15,1335.74,72951.4671170971,8.321757885489196e-06,55228650.48000001,0.34407853147833173,3981045193.651408,0.018309981317523805,0.01387290216350053
Centro 19,16,3615.1,136014.47316785576,2.252233737990327e-05,55232265.58000001,0.34410105381571165,3981181208.124576,0.026578789122967798,0.013873336251885506
Centro 19,17,2638.4700000000003,221379.11658816878,1.643786105688733e-05,55234904.05000001,0.3441174916767685,3981402587.241164,0.011918332861126833,0.01387322754724836
Centro 19,18,4398.11,505363.2570030668,2.7400546943079408e-05,55239302.16000001,0.3441448922237116,3981907950.498167,0.008702868558513563,0.013872571351904093
Centro 19,19,7363.36,396677.6318213281,4.5874271298078764e-05,55246665.52000001,0.3441907664950097,3982304628.129988,0.018562579307009202,0.013873038523911908
Centro 19,20,4998.0,1762122.996084991,3.1137905514302935e-05,55251663.52000001,0.34422190440052397,3984066751.1260734,0.0028363513847241887,0.013868157079542769
Centro 2,0,295130.27,10279715.378137965,0.0018386831656003833,55817511.29000001,0.34774717738926725,4241644021.5337124,0.028709965124876734,0.01315940493983681
Centro 2,2,1274983.8,12042467.66730628,0.007943242316259888,57092495.09,0.3556904197055271,4253686489.201019,0.1058739649732599,0.013421885988763559
Centro 2,3,599456.3999999999,9961999.869699096,0.0037346572115134423,57691951.49,0.35942507691704056,4263648489.070718,0.060174303135993375,0.01353112284886652
Centro 2,4,1012029.82,14107860.905457675,0.0063050197904795935,58703981.31,0.36573009670752016,4277756349.9761753,0.07173517139005053,0.013723077358140547
Centro 2,5,391195.73,5433276.332509288,0.0024371780068705006,59095177.04,0.3681672747143906,4283189626.308685,0.07199996945845222,0.013797002280034257
Centro 2,6,483324.15,5853957.848662503,0.003011144801016563,59578501.19,0.3711784195154072,4289043584.157347,0.08256365394062902,0.013890859353835447
Centro 2,7,55841.78,898803.5272343531,0.00034789837322738923,59634342.97,0.37152631788863455,4289942387.6845818,0.06212901741922055,0.013900965929331873
Centro 2,9,45927.13,1250346.8848072467,0.0002861293786480808,59680270.1,0.3718124472672827,4291192734.569389,0.03673151071758787,0.013907618182521177
Centro 2,10,8099.13,630954.316009606,5.045817220649387e-05,59688369.230000004,0.3718629054394892,4291823688.8853984,0.01283631761364589,0.013907460687300807
Centro 2,11,4015.09,287736.7826900943,2.5014304332017325e-05,59692384.32000001,0.37188791974382124,4292111425.6680884,0.013954038001197907,0.013907463809774834
Centro 2,12,987915.22,12642811.893620837,0.006154784068927931,60680299.54000001,0.3780427038127491,4304754237.561709,0.07814046656017011,0.014096112389071118
Centro 2,13,2796.29,32400.42653327627,1.742109119859747e-05,60683095.830000006,0.37806012490394775,4304786637.988243,0.08630411075385447,0.01409665587011742
Centro 2,14,6330.49,196767.94188251917,3.943941566211276e-05,60689426.32000001,0.37809956431960984,4304983405.930125,0.0321723647634615,0.014097482056818192
Centro 2,15,22976.47,1097336.9073522,0.00014314508841781033,60712402.79000001,0.3782427094080277,4306080742.837478,0.020938391706372725,0.014099225354978775
Centro 2,16,50377.68,2758705.6073628743,0.00031385663062620826,60762780.470000006,0.37855656603865384,4308839448.44484,0.018261346867003134,0.014101890125409685
Centro 2,18,2533.69,283048.8727596554,1.5785073994104483e-05,60765314.160000004,0.378572351112648,4309122497.3176,0.008951422329639256,0.014101551811958468
Centro 2,19,126410.42,13362040.960779972,0.0007875461612611745,60891724.580000006,0.3793598972739091,4322484538.27838,0.009460412550076567,0.014087204717741527
Centro 2,20,135253.24,4829653.795615843,0.0008426375765552898,61026977.82000001,0.38020253485046446,4327314192.073997,0.02800474852312959,0.014102737890347402
Centro 20,0,498621.06,3831326.291473929,0.00310644566901192,62293076.080000006,0.388090419602706,4595485451.176756,0.13014319900385676,0.0135552765299363
Centro 20,2,612644.43,6936645.869461989,0.003816819602881949,62905720.510000005,0.39190723920558795,4602422097.046218,0.08831998079895019,0.013667959866256548
Centro 20,3,974787.81,9660735.421909083,0.006072999344592695,63880508.32000001,0.39798023855018066,4612082832.468127,0.10090202944481112,0.013850685393222817
